Text#Image#Folio

urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.168v1#urn:cite2:hmt:vaimg.2017a:VA168VN_0670@0.447,0.512,0.052,0.03#urn:cite2:hmt:msA.2017a:168v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.168v1#urn:cite2:hmt:vaimg.2017a:VA168VN_0670@0.439,0.6464,0.047,0.0263#urn:cite2:hmt:msA.2017a:168v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.169r1#urn:cite2:hmt:vaimg.2017a:VA169RN_0340@0.598,0.2147,0.074,0.0443#urn:cite2:hmt:msA.2017a:169r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.169r2#urn:cite2:hmt:vaimg.2017a:VA169RN_0340@0.597,0.2815,0.072,0.0315#urn:cite2:hmt:msA.2017a:169r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.169r3#urn:cite2:hmt:vaimg.2017a:VA169RN_0340@0.561,0.5631,0.091,0.0338#urn:cite2:hmt:msA.2017a:169r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.1#urn:cite2:hmt:vaimg.2017a:VA169VN_0671@0.4272,0.3360,0.06190,0.02476#urn:cite2:hmt:msA.2017a:169v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.2#urn:cite2:hmt:vaimg.2017a:VA169VN_0671@0.4339,0.3758,0.06724,0.02877#urn:cite2:hmt:msA.2017a:169v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.3#urn:cite2:hmt:vaimg.2017a:VA169VN_0671@0.4521,0.5405,0.05048,0.04094#urn:cite2:hmt:msA.2017a:169v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.4#urn:cite2:hmt:vaimg.2017a:VA170RN_0341@0.5951,0.2069,0.05987,0.01729#urn:cite2:hmt:msA.2017a:170r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.5#urn:cite2:hmt:vaimg.2017a:VA170RN_0341@0.5628,0.4131,0.04127,0.05007#urn:cite2:hmt:msA.2017a:170r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.6#urn:cite2:hmt:vaimg.2017a:VA170RN_0341@0.5647,0.6609,0.04901,0.04302#urn:cite2:hmt:msA.2017a:170r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.7#urn:cite2:hmt:vaimg.2017a:VA170VN_0672@0.4363,0.2610,0.06964,0.02697#urn:cite2:hmt:msA.2017a:170v
